record_id		String		Tag
fcecec58-6115-477d-bfc8-18d571811f40		$500,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		July 11		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		80 feet		#DIST
fcecec58-6115-477d-bfc8-18d571811f40		March 14, 2014		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		$35 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$3.5 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		17 miles		#DIST
fcecec58-6115-477d-bfc8-18d571811f40		$7		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$550,000.,$17 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$2.8 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		167th		#ORD
fcecec58-6115-477d-bfc8-18d571811f40		$10.9 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		http://www.re,dfin.com,Redfin.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		Redfin.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$1		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		Redfin.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$385,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		Realtor.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$750,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		May 22, 2013		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		Realtor.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$40,000,$3.3 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		http://bit.ly		#URL
fcecec58-6115-477d-bfc8-18d571811f40		19th		#ORD
fcecec58-6115-477d-bfc8-18d571811f40		$150,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$873,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		June 7, 2012		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		$2.7 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		upsidedownhouse.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$4 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		flickr.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		www.co,ralcastle.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$179,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		May 1		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		Waterstudio.NL		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$500,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$500,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		July 11		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		80 feet		#DIST
fcecec58-6115-477d-bfc8-18d571811f40		March 14, 2014		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		$35 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$3.5 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		17 miles		#DIST
fcecec58-6115-477d-bfc8-18d571811f40		$7		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$550,000.,$17 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$2.8 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		167th		#ORD
fcecec58-6115-477d-bfc8-18d571811f40		$10.9 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		http://www.re,dfin.com,Redfin.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		Redfin.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$1		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		Redfin.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$385,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		Realtor.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$750,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		May 22, 2013		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		Realtor.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$40,000,$3.3 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		http://bit.ly		#URL
fcecec58-6115-477d-bfc8-18d571811f40		19th		#ORD
fcecec58-6115-477d-bfc8-18d571811f40		$150,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$873,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		June 7, 2012		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		$2.7 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		upsidedownhouse.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$4 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		flickr.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		www.co,ralcastle.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$179,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		May 1		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		Waterstudio.NL		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$500,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$500,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		July 11		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		80 feet		#DIST
fcecec58-6115-477d-bfc8-18d571811f40		March 14, 2014		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		$35 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$3.5 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		17 miles		#DIST
fcecec58-6115-477d-bfc8-18d571811f40		$7		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$550,000.,$17 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$2.8 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		167th		#ORD
fcecec58-6115-477d-bfc8-18d571811f40		$10.9 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		http://www.re,dfin.com,Redfin.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		Redfin.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$1		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		Redfin.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$385,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		Realtor.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$750,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		May 22, 2013		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		Realtor.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$40,000,$3.3 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		http://bit.ly		#URL
fcecec58-6115-477d-bfc8-18d571811f40		19th		#ORD
fcecec58-6115-477d-bfc8-18d571811f40		$150,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		$873,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		June 7, 2012		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		$2.7 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		upsidedownhouse.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$4 million		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		flickr.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		www.co,ralcastle.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$179,000		#MONEY
fcecec58-6115-477d-bfc8-18d571811f40		May 1		#DATE
fcecec58-6115-477d-bfc8-18d571811f40		Waterstudio.NL		#URL
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$300,000,$150,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		ComicConnect.com		#URL
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$300,000,$150,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		go.com		#URL
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		ComicConnect.com		#URL
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$45,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		July 4, 1939		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$95,600		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		July 31, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$95,600		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$10,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$10,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$177,860		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$10,755		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$1.3 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		July 12, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$1.02 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		July 12, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$195,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		1.2 inches		#DIST
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$180		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$4		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		4M		#DIST
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		July 1, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$4.3 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$15,757		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		LegendaryAuctions.com		#URL
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		17th		#ORD
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		June 26, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$1.2 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		LegendaryAuctions.com		#URL
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$2		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$18,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$350,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		June 4, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$18.4 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		13,537,500 euros		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		May 17, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$657,000,$400,000,$600,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		May 16, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$262,900		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		May 16, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$95,600		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		May 16, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$95,600		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$337,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$14,100,$14,100		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$1		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		April 26, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$185,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		April 13, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$25,600		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		36m		#DIST
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		go.com		#URL
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		March 6, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$10,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$10,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		March 20, 2014		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$83,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$327,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		241,500 euros		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$717,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$460,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$2 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$11,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$7.87,$4.58 million,$3.29 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$7.87		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$7.87		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$104,765		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		June 11		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$31,070		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$1		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$865,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$200,000,$300,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$23,473,$21,005		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		Shopgoodwill.com		#URL
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$165,002		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		Shopgoodwill.com		#URL
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$620,$620,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$105.4 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$20.3 million,$11.4 million,$7.3 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$1.1 Million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$142.4 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$1.1 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$864,285		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$1.16 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		cah.net		#URL
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$2		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$1.6 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$2.5 Million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$2.5 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$29.7 Million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$29.7 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		Charitybuzz.com		#URL
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$450,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$1 million,$3		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$168,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		July 30, 2013		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$40,000,$60,000,$168,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		June 7		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$9.5 Million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		June 9		#DATE
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$9.5 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$600 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		590 feet		#DIST
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$32.4 million		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		25 million euros		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		SWNS.com		#URL
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$34,000		#MONEY
d8d4eea4-4422-446e-ab0e-014f4ab54ca0		$6,£4		#MONEY
